geographicDescription	northBoundingCoordinate	southBoundingCoordinate	eastBoundingCoordinate	westBoundingCoordinate
DOP 20-09-SMM-02 2019-09-25	38.15625	38.15625	-122.051445	-122.051445
DOP 20-09-SMM-03 2019-09-25	38.169985	38.169985	-122.020836	-122.020836
DOP 20-09-CFF-01 2019-09-26	38.055342	38.055342	-121.872557	-121.872557
DOP 20-09-HBB-01 2019-09-26	38.075717	38.075717	-121.947445	-121.947445
DOP 20-09-SBM-01 2019-09-26	38.092944	38.092944	-122.059976	-122.059976
DOP 20-10-CFF-01 2019-09-30	38.042401	38.042401	-121.911789	-121.911789
DOP 20-10-CFF-02 2019-09-30	38.059505	38.059505	-121.849194	-121.849194
DOP 20-10-SBM-01 2019-09-30	38.096433	38.096433	-122.047512	-122.047512
DOP 20-10-SBM-03 2019-09-30	38.181338	38.181338	-121.963323	-121.963323
DOP 20-10-SMM-01 2019-09-30	38.18026	38.18026	-121.999579	-121.999579
DOP 20-10-SMM-02 2019-09-30	38.133992	38.133992	-122.060106	-122.060106
DOP 20-10-LSC-01 2019-10-01	38.216733	38.216733	-121.671011	-121.671011
DOP 20-10-USC-01 2019-10-01	38.493806	38.493806	-121.58444	-121.58444
DOP 20-10-USC-02 2019-10-01	38.561033	38.561033	-121.5509	-121.5509
DOP 20-10-CSS-02 2019-10-02	38.257152	38.257152	-121.72591	-121.72591
DOP 20-10-CSS-01 2019-10-02	38.333091	38.333091	-121.667261	-121.667261
DOP 20-10-CSS-03 2019-10-02	38.278278	38.278278	-121.710414	-121.710414
DOP 20-10-LSR-01 2019-10-02	38.061691	38.061691	-121.794292	-121.794292
DOP 20-10-RVV-01 2019-10-02	38.163784	38.163784	-121.680362	-121.680362
DOP 20-10-RVV-02 2019-10-02	38.131001	38.131001	-121.692999	-121.692999
DOP 20-11-LSR-01 2019-10-07	38.063389	38.063389	-121.828791	-121.828791
DOP 20-11-LSC-01 2019-10-07	38.186002	38.186002	-121.661512	-121.661512
DOP 20-11-RVV-01 2019-10-07	38.169051	38.169051	-121.674636	-121.674636
DOP 20-11-RVV-02 2019-10-07	38.152722	38.152722	-121.684031	-121.684031
DOP 20-11-USC-01 2019-10-07	38.564292	38.564292	-121.551815	-121.551815
DOP 20-11-USC-02 2019-10-07	38.489886	38.489886	-121.584559	-121.584559
DOP 20-11-USC-03 2019-10-07	38.561224	38.561224	-121.551505	-121.551505
DOP 20-11-CFF-01 2019-10-09	38.042086	38.042086	-121.909885	-121.909885
DOP 20-11-CFF-02 2019-10-09	38.064937	38.064937	-121.844916	-121.844916
DOP 20-11-CSS-01 2019-10-09	38.324209	38.324209	-121.667317	-121.667317
DOP 20-11-CSS-03 2019-10-09	38.249967	38.249967	-121.718371	-121.718371
DOP 20-11-CSS-04 2019-10-09	38.243291	38.243291	-121.674084	-121.674084
DOP 20-11-SBW-01 2019-10-09	38.064589	38.064589	-122.057812	-122.057812
DOP 20-11-SMM-01 2019-10-10	38.117261	38.117261	-121.889458	-121.889458
DOP 20-11-SMM-02 2019-10-10	38.116001	38.116001	-122.059048	-122.059048
DOP 20-11-SMM-03 2019-10-10	38.173582	38.173582	-121.926003	-121.926003
DOP 20-12-GBB-01 2019-10-15	38.106262	38.106262	-122.037684	-122.037684
DOP 20-12-GBB-02 2019-10-15	38.093947	38.093947	-122.061151	-122.061151
DOP 20-12-LSC-01 2019-10-15	38.353299	38.353299	-121.639013	-121.639013
DOP 20-12-SMM-01 2019-10-15	38.15193	38.15193	-122.054847	-122.054847
DOP 20-12-SMM-02 2019-10-15	38.170375	38.170375	-122.028234	-122.028234
DOP 20-12-USC-01 2019-10-15	38.493311	38.493311	-121.584787	-121.584787
DOP 20-12-USC-02 2019-10-15	38.561292	38.561292	-121.550829	-121.550829
DOP 20-12-SBW-01 2019-10-16	38.057329	38.057329	-122.116739	-122.116739
DOP 20-12-SBM-01 2019-10-16	38.10314	38.10314	-122.043284	-122.043284
DOP 20-12-SBM-02 2019-10-16	38.09341	38.09341	-122.062569	-122.062569
DOP 20-12-CSS-01 2019-10-17	38.318388	38.318388	-121.667225	-121.667225
DOP 20-12-CSS-02 2019-10-17	38.258615	38.258615	-121.745559	-121.745559
DOP 20-12-CSS-03 2019-10-17	38.241342	38.241342	-121.686282	-121.686282
DOP 20-12-LSR-01 2019-10-17	38.064533	38.064533	-121.828797	-121.828797
DOP 20-12-RVV-01 2019-10-17	38.15594	38.15594	-121.686641	-121.686641
DOP 20-12-RVV-02 2019-10-17	38.142107	38.142107	-121.688998	-121.688998
DOP 20-13-LSC-01 2019-10-21	38.241623	38.241623	-121.671822	-121.671822
DOP 20-13-LSC-02 2019-10-21	38.406164	38.406164	-121.614872	-121.614872
DOP 20-13-LSC-03 2019-10-21	38.270516	38.270516	-121.662979	-121.662979
DOP 20-13-LSR-01 2019-10-21	38.064332	38.064332	-121.790908	-121.790908
DOP 20-13-LSR-02 2019-10-21	38.07303	38.07303	-121.771464	-121.771464
DOP 20-13-RVV-01 2019-10-21	38.085934	38.085934	-121.685986	-121.685986
DOP 20-13-CFF-01 2019-10-23	38.049272	38.049272	-121.921682	-121.921682
DOP 20-13-CFF-02 2019-10-23	38.028368	38.028368	-121.836707	-121.836707
DOP 20-13-CSS-01 2019-10-23	38.259989	38.259989	-121.670784	-121.670784
DOP 20-13-CSS-02 2019-10-23	38.234415	38.234415	-121.680206	-121.680206
DOP 20-13-CSS-03 2019-10-23	38.304836	38.304836	-121.692854	-121.692854
DOP 20-13-SBW-01 2019-10-23	38.057001	38.057001	-122.085762	-122.085762
DOP 20-13-GBB-01 2019-10-25	38.100773	38.100773	-122.045822	-122.045822
DOP 20-13-GBB-02 2019-10-25	38.112421	38.112421	-122.055004	-122.055004
DOP 20-13-SMM-01 2019-10-25	38.174733	38.174733	-121.948745	-121.948745
DOP 20-14-GBB-01 2019-10-28	38.102739	38.102739	-122.063425	-122.063425
DOP 20-14-LSC-01 2019-10-28	38.203025	38.203025	-121.658238	-121.658238
DOP 20-14-LSC-02 2019-10-28	38.411579	38.411579	-121.612269	-121.612269
DOP 20-14-LSC-03 2019-10-28	38.261827	38.261827	-121.66572	-121.66572
DOP 20-14-CFF-01 2019-10-29	38.054128	38.054128	-121.835733	-121.835733
DOP 20-14-RVV-01 2019-10-29	38.102389	38.102389	-121.724079	-121.724079
DOP 20-14-RVV-02 2019-10-29	38.150887	38.150887	-121.688262	-121.688262
DOP 20-14-RVV-03 2019-10-29	38.0891	38.0891	-121.732312	-121.732312
DOP 20-14-SBM-01 2019-10-29	38.05882	38.05882	-121.989211	-121.989211
DOP 20-14-SBW-01 2019-10-29	38.076296	38.076296	-122.092598	-122.092598
DOP 20-14-CSS-01 2019-10-30	38.236962	38.236962	-121.683607	-121.683607
DOP 20-14-CSS-02 2019-10-30	38.285139	38.285139	-121.665329	-121.665329
DOP 20-14-CSS-03 2019-10-30	38.256828	38.256828	-121.690899	-121.690899
DOP 20-14-SMM-01 2019-10-30	38.129906	38.129906	-122.059656	-122.059656
DOP 20-14-SMM-02 2019-10-30	38.17645	38.17645	-122.011795	-122.011795
DOP 20-15-CSS-01 2019-11-04	38.312758	38.312758	-121.655748	-121.655748
DOP 20-15-CSS-02 2019-11-04	38.233845	38.233845	-121.678616	-121.678616
DOP 20-15-CSS-03 2019-11-04	38.249554	38.249554	-121.711914	-121.711914
DOP 20-15-SBM-01 2019-11-05	38.060828	38.060828	-122.016412	-122.016412
DOP 20-15-SBM-02 2019-11-05	38.100729	38.100729	-122.030543	-122.030543
DOP 20-15-SBW-01 2019-11-05	38.050928	38.050928	-122.091344	-122.091344
DOP 20-15-GBB-01 2019-11-06	38.101547	38.101547	-122.041799	-122.041799
DOP 20-15-GBB-02 2019-11-06	38.098959	38.098959	-122.061654	-122.061654
DOP 20-15-SMM-01 2019-11-06	38.191597	38.191597	-122.037224	-122.037224
DOP 20-15-RVV-01 2019-11-07	38.160329	38.160329	-121.681117	-121.681117
DOP 20-15-RVV-02 2019-11-07	38.088246	38.088246	-121.734193	-121.734193
DOP 20-15-RVV-03 2019-11-07	38.118751	38.118751	-121.702832	-121.702832
DOP 20-16-CSS-01 2019-11-12	38.258859	38.258859	-121.743187	-121.743187
DOP 20-16-GBB-02 2019-11-12	38.113554	38.113554	-122.063014	-122.063014
DOP 20-16-CSS-02 2019-11-12	38.26338	38.26338	-121.697586	-121.697586
DOP 20-16-CSS-03 2019-11-12	38.250298	38.250298	-121.712924	-121.712924
DOP 20-16-GBB-01 2019-11-12	38.101737	38.101737	-122.042924	-122.042924
DOP 20-16-SMM-01 2019-11-12	38.174213	38.174213	-121.924847	-121.924847
DOP 20-16-LSR-01 2019-11-13	38.068104	38.068104	-121.782924	-121.782924
DOP 20-16-LSR-02 2019-11-13	38.082275	38.082275	-121.754746	-121.754746
DOP 20-16-RVV-01 2019-11-13	38.110957	38.110957	-121.701201	-121.701201
DOP 20-16-CFF-01 2019-11-14	38.042183	38.042183	-121.907134	-121.907134
DOP 20-16-CFF-02 2019-11-14	38.058438	38.058438	-121.867331	-121.867331
DOP 20-16-LSC-01 2019-11-14	38.28521	38.28521	-121.659089	-121.659089
DOP 20-16-LSC-02 2019-11-14	38.365316	38.365316	-121.633421	-121.633421
DOP 20-16-SBM-01 2019-11-14	38.060674	38.060674	-121.98783	-121.98783
DOP 20-16-USC-01 2019-11-14	38.522437	38.522437	-121.584433	-121.584433
DOP 20-17-CSS-01 2019-11-18	38.23456	38.23456	-121.679162	-121.679162
DOP 20-17-CSS-02 2019-11-18	38.243055	38.243055	-121.678666	-121.678666
DOP 20-17-CSS-03 2019-11-18	38.272857	38.272857	-121.706646	-121.706646
DOP 20-17-SBM-01 2019-11-19	38.062733	38.062733	-122.01732	-122.01732
DOP 20-17-SBM-02 2019-11-19	38.098608	38.098608	-122.047051	-122.047051
DOP 20-17-SBW-01 2019-11-19	38.045962	38.045962	-122.106501	-122.106501
DOP 20-17-SMM-01 2019-11-20	38.172224	38.172224	-121.947091	-121.947091
DOP 20-17-LSC-01 2019-11-21	38.18717	38.18717	-121.660941	-121.660941
DOP 20-17-LSC-02 2019-11-21	38.317178	38.317178	-121.651555	-121.651555
DOP 20-17-LSC-03 2019-11-21	38.370586	38.370586	-121.631435	-121.631435
DOP 20-17-LSR-01 2019-11-21	38.030271	38.030271	-121.816635	-121.816635
DOP 20-17-RVV-01 2019-11-21	38.123398	38.123398	-121.6968	-121.6968
DOP 20-17-RVV-02 2019-11-21	38.114314	38.114314	-121.708386	-121.708386
DOP 20-17-GBB-01 2019-11-22	38.098179	38.098179	-122.057475	-122.057475
DOP 20-17-GBB-02 2019-11-22	38.113049	38.113049	-122.055026	-122.055026
DOP 20-18-LSC-01 2019-11-25	38.40059	38.40059	-121.617374	-121.617374
DOP 20-18-SMM-01 2019-11-25	38.157249	38.157249	-121.925749	-121.925749
DOP 20-18-SMM-02 2019-11-25	38.181098	38.181098	-121.996018	-121.996018
DOP 20-18-SMM-03 2019-11-25	38.155243	38.155243	-122.051284	-122.051284
DOP 20-18-USC-01 2019-11-25	38.561251	38.561251	-121.546017	-121.546017
DOP 20-18-USC-02 2019-11-25	38.509633	38.509633	-121.584545	-121.584545
DOP 20-18-RVV-01 2019-11-26	38.133637	38.133637	-121.69374	-121.69374
DOP 20-18-LSR-01 2019-11-26	38.07191	38.07191	-121.774082	-121.774082
DOP 20-18-LSR-02 2019-11-26	38.066514	38.066514	-121.825593	-121.825593
DOP 20-18-CFF-01 2019-11-27	38.049939	38.049939	-121.835915	-121.835915
DOP 20-18-CSS-01 2019-11-27	38.324681	38.324681	-121.667308	-121.667308
DOP 20-18-CSS-02 2019-11-27	38.252134	38.252134	-121.672844	-121.672844
DOP 20-18-CSS-04 2019-11-27	38.256354	38.256354	-121.730592	-121.730592
DOP 20-18-HBB-01 2019-11-27	38.0543	38.0543	-121.945354	-121.945354
DOP 20-18-SBM-01 2019-11-27	38.06579	38.06579	-122.056704	-122.056704
DOP 20-37-CSS-03 2020-04-06	38.243393	38.243393	-121.687944	-121.687944
DOP 20-37-GBB-01 2020-04-06	38.092836	38.092836	-122.06969	-122.06969
DOP 20-37-SMM-03 2020-04-06	38.171838	38.171838	-122.032929	-122.032929
DOP 20-37-SMM-01 2020-04-06	38.117123	38.117123	-122.061875	-122.061875
DOP 20-37-CSS-04 2020-04-06	38.272009	38.272009	-121.70637	-121.70637
DOP 20-37-CSS-01 2020-04-06	38.329751	38.329751	-121.66724	-121.66724
DOP 20-37-SBW-01 2020-04-08	38.065078	38.065078	-122.102436	-122.102436
DOP 20-37-SBM-02 2020-04-08	38.073638	38.073638	-122.01733	-122.01733
DOP 20-37-SBW-02 2020-04-08	38.05706	38.05706	-122.08049	-122.08049
DOP 20-37-LSC-01 2020-04-09	38.212144	38.212144	-121.667589	-121.667589
DOP 20-37-LSR-02 2020-04-09	38.088349	38.088349	-121.745193	-121.745193
DOP 20-37-LSR-01 2020-04-09	38.057813	38.057813	-121.815323	-121.815323
DOP 20-37-USC-02 2020-04-09	38.552273	38.552273	-121.578973	-121.578973
DOP 20-37-USC-01 2020-04-09	38.561354	38.561354	-121.55835	-121.55835
DOP 20-37-RVV-01 2020-04-09	38.149183	38.149183	-121.690236	-121.690236
DOP 20-38-CSS-01 2020-04-13	38.275115	38.275115	-121.70844	-121.70844
DOP 20-38-CSS-02 2020-04-13	38.246628	38.246628	-121.709016	-121.709016
DOP 20-38-CSS-03 2020-04-13	38.260391	38.260391	-121.673856	-121.673856
DOP 20-38-SBW-02 2020-04-15	38.099764	38.099764	-122.070361	-122.070361
DOP 20-38-SBM-01 2020-04-15	38.060674	38.060674	-122.033205	-122.033205
DOP 20-38-SBW-01 2020-04-15	38.043618	38.043618	-122.127591	-122.127591
DOP 20-38-USC-01 2020-04-15	38.56597	38.56597	-121.554858	-121.554858
DOP 20-38-LSC-01 2020-04-15	38.354954	38.354954	-121.638995	-121.638995
DOP 20-38-LSC-02 2020-04-15	38.309706	38.309706	-121.653083	-121.653083
DOP 20-38-SMM-01 2020-04-16	38.094945	38.094945	-121.888854	-121.888854
DOP 20-38-SMM-02 2020-04-16	38.14876	38.14876	-121.913819	-121.913819
DOP 20-38-RVV-01 2020-04-16	38.153397	38.153397	-121.682815	-121.682815
DOP 20-38-RVV-02 2020-04-16	38.106241	38.106241	-121.715227	-121.715227
DOP 20-38-GBB-02 2020-04-16	38.119377	38.119377	-122.062595	-122.062595
DOP 20-38-LSR-01 2020-04-16	38.081883	38.081883	-121.761332	-121.761332
DOP 20-39-LSC-01 2020-04-20	38.255339	38.255339	-121.668311	-121.668311
DOP 20-39-USC-01 2020-04-20	38.483013	38.483013	-121.584438	-121.584438
DOP 20-39-LSR-01 2020-04-20	38.061668	38.061668	-121.824149	-121.824149
DOP 20-39-LSC-02 2020-04-20	38.34503	38.34503	-121.643184	-121.643184
DOP 20-39-RVV-01 2020-04-20	38.108583	38.108583	-121.705734	-121.705734
DOP 20-39-LSR-02 2020-04-20	38.072781	38.072781	-121.773925	-121.773925
DOP 20-39-CSS-01 2020-04-22	38.28735	38.28735	-121.721736	-121.721736
DOP 20-39-CSS-04 2020-04-22	38.243896	38.243896	-121.686636	-121.686636
DOP 20-39-SMM-03 2020-04-22	38.185583	38.185583	-121.97136	-121.97136
DOP 20-39-CSS-02 2020-04-22	38.258939	38.258939	-121.742679	-121.742679
DOP 20-39-SMM-01 2020-04-22	38.177043	38.177043	-122.010696	-122.010696
DOP 20-39-SMM-02 2020-04-22	38.160117	38.160117	-122.04914	-122.04914
DOP 20-39-CFF-01 2020-04-23	38.023756	38.023756	-121.820631	-121.820631
DOP 20-39-CFF-02 2020-04-23	38.051249	38.051249	-121.889231	-121.889231
DOP 20-39-SBW-01 2020-04-23	38.059415	38.059415	-122.069062	-122.069062
DOP 20-40-RVV-01 2020-04-27	38.104252	38.104252	-121.709171	-121.709171
DOP 20-40-LSR-02 2020-04-27	38.055558	38.055558	-121.79578	-121.79578
DOP 20-40-LSR-01 2020-04-27	38.031979	38.031979	-121.769549	-121.769549
DOP 20-40-LSC-03 2020-04-28	38.286592	38.286592	-121.65858	-121.65858
DOP 20-40-LSC-02 2020-04-28	38.423679	38.423679	-121.606788	-121.606788
DOP 20-40-SMM-03 2020-04-28	38.199273	38.199273	-122.040972	-122.040972
DOP 20-40-LSC-01 2020-04-28	38.178719	38.178719	-121.663951	-121.663951
DOP 20-40-SMM-02 2020-04-28	38.132335	38.132335	-122.059432	-122.059432
DOP 20-40-SMM-01 2020-04-28	38.123273	38.123273	-121.899653	-121.899653
DOP 20-40-CSS-02 2020-04-30	38.264955	38.264955	-121.698101	-121.698101
DOP 20-40-SBW-01 2020-04-30	38.055696	38.055696	-122.110287	-122.110287
DOP 20-40-SBM-01 2020-04-30	38.062563	38.062563	-122.008798	-122.008798
DOP 20-40-CSS-01 2020-04-30	38.256655	38.256655	-121.730153	-121.730153
DOP 20-40-CFF-01 2020-04-30	38.052198	38.052198	-121.865104	-121.865104
DOP 20-40-CSS-03 2020-04-30	38.244317	38.244317	-121.684317	-121.684317
DOP 20-41-SBM-01 2020-05-04	38.098143	38.098143	-122.054186	-122.054186
DOP 20-41-USC-01 2020-05-04	38.561227	38.561227	-121.529818	-121.529818
DOP 20-41-SBW-01 2020-05-04	38.076335	38.076335	-122.085314	-122.085314
DOP 20-41-LSC-02 2020-05-04	38.467947	38.467947	-121.586152	-121.586152
DOP 20-41-SBM-02 2020-05-04	38.08418	38.08418	-122.049906	-122.049906
DOP 20-41-LSC-01 2020-05-04	38.186458	38.186458	-121.66066	-121.66066
DOP 20-41-CSS-02 2020-05-06	38.287066	38.287066	-121.692574	-121.692574
DOP 20-41-CSS-01 2020-05-06	38.416902	38.416902	-121.614132	-121.614132
DOP 20-41-CSS-03 2020-05-06	38.251136	38.251136	-121.687869	-121.687869
DOP 20-41-RVV-02 2020-05-07	38.097821	38.097821	-121.725781	-121.725781
DOP 20-41-RVV-03 2020-05-07	38.133377	38.133377	-121.694339	-121.694339
DOP 20-41-SMM-01 2020-05-07	38.11793	38.11793	-121.889502	-121.889502
DOP 20-41-GBB-01 2020-05-07	38.099646	38.099646	-122.05501	-122.05501
DOP 20-41-SMM-02 2020-05-07	38.165989	38.165989	-122.042284	-122.042284
DOP 20-41-RVV-01 2020-05-07	38.153163	38.153163	-121.688417	-121.688417
DOP 20-42-USC-01 2020-05-11	38.545633	38.545633	-121.583045	-121.583045
DOP 20-42-LSR-01 2020-05-11	38.062581	38.062581	-121.836783	-121.836783
DOP 20-42-LSC-02 2020-05-11	38.342226	38.342226	-121.645261	-121.645261
DOP 20-42-LSC-01 2020-05-11	38.416051	38.416051	-121.61019	-121.61019
DOP 20-42-RVV-02 2020-05-11	38.120435	38.120435	-121.704496	-121.704496
DOP 20-42-RVV-01 2020-05-11	38.161935	38.161935	-121.680404	-121.680404
DOP 20-42-CSS-02 2020-05-13	38.276626	38.276626	-121.694886	-121.694886
DOP 20-42-CSS-01 2020-05-13	38.253349	38.253349	-121.687065	-121.687065
DOP 20-42-SMM-02 2020-05-13	38.165809	38.165809	-122.042268	-122.042268
DOP 20-42-SMM-03 2020-05-13	38.17492	38.17492	-121.961891	-121.961891
DOP 20-42-SMM-01 2020-05-13	38.146694	38.146694	-122.057154	-122.057154
DOP 20-42-CSS-03 2020-05-13	38.287534	38.287534	-121.721952	-121.721952
DOP 20-42-SBM-01 2020-05-14	38.09773	38.09773	-122.032505	-122.032505
DOP 20-42-SBW-01 2020-05-14	38.046579	38.046579	-122.122654	-122.122654
DOP 20-42-CFF-01 2020-05-14	38.028259	38.028259	-121.826862	-121.826862
DOP 20-43-SMM-01 2020-05-18	38.179628	38.179628	-121.919118	-121.919118
DOP 20-43-CSS-02 2020-05-18	38.248678	38.248678	-121.686948	-121.686948
DOP 20-43-CSS-03 2020-05-18	38.280665	38.280665	-121.69374	-121.69374
DOP 20-43-GBB-01 2020-05-18	38.100954	38.100954	-122.0317	-122.0317
DOP 20-43-CSS-01 2020-05-18	38.282399	38.282399	-121.664877	-121.664877
DOP 20-43-GBB-02 2020-05-18	38.107214	38.107214	-122.049772	-122.049772
DOP 20-43-LSC-01 2020-05-19	38.39966	38.39966	-121.617915	-121.617915
DOP 20-43-LSC-02 2020-05-19	38.319714	38.319714	-121.650116	-121.650116
DOP 20-43-CFF-01 2020-05-19	38.058036	38.058036	-121.86209	-121.86209
DOP 20-43-LSC-03 2020-05-19	38.47417	38.47417	-121.584527	-121.584527
DOP 20-43-SBW-01 2020-05-20	38.052503	38.052503	-122.10778	-122.10778
DOP 20-43-SBM-01 2020-05-20	38.082782	38.082782	-121.990901	-121.990901
DOP 20-43-LSR-01 2020-05-21	38.057921	38.057921	-121.792228	-121.792228
DOP 20-43-RVV-02 2020-05-21	38.085988	38.085988	-121.709008	-121.709008
DOP 20-43-RVV-01 2020-05-21	38.175698	38.175698	-121.66502	-121.66502
DOP 20-44-CSS-02 2020-05-26	38.266073	38.266073	-121.699918	-121.699918
DOP 20-44-SMM-02 2020-05-26	38.186016	38.186016	-121.98102	-121.98102
DOP 20-44-CSS-04 2020-05-26	38.245775	38.245775	-121.687231	-121.687231
DOP 20-44-SMM-03 2020-05-26	38.1657	38.1657	-122.064736	-122.064736
DOP 20-44-SMM-01 2020-05-26	38.118883	38.118883	-121.903865	-121.903865
DOP 20-44-CSS-01 2020-05-26	38.254576	38.254576	-121.725183	-121.725183
DOP 20-44-CSS-03 2020-05-26	38.281479	38.281479	-121.712552	-121.712552
DOP 20-44-CFF-01 2020-05-27	38.051794	38.051794	-121.835967	-121.835967
DOP 20-44-SBW-02 2020-05-27	38.053025	38.053025	-122.110955	-122.110955
DOP 20-44-LSR-01 2020-05-27	38.071985	38.071985	-121.838515	-121.838515
DOP 20-44-RVV-01 2020-05-27	38.179434	38.179434	-121.663724	-121.663724
DOP 20-44-SBW-01 2020-05-27	38.081028	38.081028	-122.078509	-122.078509
DOP 20-44-LSR-02 2020-05-27	38.073792	38.073792	-121.765153	-121.765153
DOP 20-44-LSC-03 2020-05-28	38.294952	38.294952	-121.657156	-121.657156
DOP 20-44-LSC-01 2020-05-28	38.222569	38.222569	-121.673703	-121.673703
DOP 20-44-LSC-02 2020-05-28	38.181978	38.181978	-121.662656	-121.662656
DOP 20-45-GBB-01 2020-06-01	38.10231	38.10231	-122.043529	-122.043529
DOP 20-45-USC-01 2020-06-01	38.503985	38.503985	-121.58458	-121.58458
DOP 20-45-USC-02 2020-06-01	38.559736	38.559736	-121.566208	-121.566208
DOP 20-45-SMM-02 2020-06-01	38.166113	38.166113	-121.93254	-121.93254
DOP 20-45-SMM-01 2020-06-01	38.124712	38.124712	-121.898435	-121.898435
DOP 20-45-LSC-01 2020-06-01	38.252691	38.252691	-121.669043	-121.669043
DOP 20-45-RVV-01 2020-06-03	38.098814	38.098814	-121.72378	-121.72378
DOP 20-45-HBB-01 2020-06-03	38.070481	38.070481	-121.968616	-121.968616
DOP 20-45-SBM-01 2020-06-03	38.069321	38.069321	-122.0484	-122.0484
DOP 20-45-HBB-02 2020-06-03	38.04857	38.04857	-121.937761	-121.937761
DOP 20-45-LSR-02 2020-06-03	38.076526	38.076526	-121.761511	-121.761511
DOP 20-45-LSR-01 2020-06-03	38.063567	38.063567	-121.816943	-121.816943
DOP 20-45-CSS-03 2020-06-04	38.2584	38.2584	-121.691869	-121.691869
DOP 20-45-CSS-02 2020-06-04	38.244121	38.244121	-121.677617	-121.677617
DOP 20-45-CSS-01 2020-06-04	38.234955	38.234955	-121.677476	-121.677476
DOP 20-46-SMM-06 2020-06-08	38.171904	38.171904	-122.056883	-122.056883
DOP 20-46-SMM-02 2020-06-08	38.192614	38.192614	-122.037694	-122.037694
DOP 20-46-GBB-02 2020-06-08	38.105383	38.105383	-122.064318	-122.064318
DOP 20-46-SMM-01 2020-06-08	38.151653	38.151653	-122.053076	-122.053076
DOP 20-46-CSS-01 2020-06-08	38.25843	38.25843	-121.67256	-121.67256
DOP 20-46-CSS-03 2020-06-08	38.269621	38.269621	-121.701768	-121.701768
DOP 20-46-CSS-02 2020-06-08	38.418652	38.418652	-121.614536	-121.614536
DOP 20-46-SBM-02 2020-06-09	38.066387	38.066387	-122.042474	-122.042474
DOP 20-46-SBM-01 2020-06-09	38.103122	38.103122	-122.052569	-122.052569
DOP 20-46-LSC-03 2020-06-09	38.282701	38.282701	-121.660383	-121.660383
DOP 20-46-SBW-01 2020-06-09	38.067787	38.067787	-122.102077	-122.102077
DOP 20-46-LSC-01 2020-06-09	38.223936	38.223936	-121.674138	-121.674138
DOP 20-46-LSC-02 2020-06-09	38.190384	38.190384	-121.657819	-121.657819
DOP 20-46-RVV-02 2020-06-11	38.1055	38.1055	-121.708327	-121.708327
DOP 20-46-LSR-01 2020-06-11	38.066319	38.066319	-121.775867	-121.775867
DOP 20-46-RVV-01 2020-06-11	38.16278	38.16278	-121.68175	-121.68175
DOP 20-47-LSC-03 2020-06-15	38.364763	38.364763	-121.633906	-121.633906
DOP 20-47-LSC-02 2020-06-15	38.191931	38.191931	-121.657448	-121.657448
DOP 20-47-LSC-01 2020-06-15	38.213172	38.213172	-121.666935	-121.666935
DOP 20-47-RVV-02 2020-06-16	38.135141	38.135141	-121.692745	-121.692745
DOP 20-47-RVV-01 2020-06-16	38.085364	38.085364	-121.737465	-121.737465
DOP 20-47-LSR-01 2020-06-16	38.08287	38.08287	-121.745414	-121.745414
DOP 20-47-CSS-02 2020-06-17	38.250877	38.250877	-121.673392	-121.673392
DOP 20-47-CSS-03 2020-06-17	38.268525	38.268525	-121.693779	-121.693779
DOP 20-47-SMM-01 2020-06-17	38.153474	38.153474	-121.920168	-121.920168
DOP 20-47-CSS-01 2020-06-17	38.327154	38.327154	-121.667182	-121.667182
DOP 20-47-SMM-03 2020-06-17	38.176756	38.176756	-122.009553	-122.009553
DOP 20-47-SMM-05 2020-06-17	38.168918	38.168918	-122.026753	-122.026753
DOP 20-47-SBW-01 2020-06-18	38.097965	38.097965	-122.067661	-122.067661
DOP 20-47-CFF-01 2020-06-18	38.044757	38.044757	-121.880804	-121.880804
DOP 20-47-SBM-01 2020-06-18	38.060588	38.060588	-122.055296	-122.055296
DOP 20-48-CFF-01 2020-06-22	38.026747	38.026747	-121.822618	-121.822618
DOP 20-48-CFF-02 2020-06-22	38.047149	38.047149	-121.88008	-121.88008
DOP 20-48-HBB-01 2020-06-22	38.050429	38.050429	-121.952126	-121.952126
DOP 20-48-CSS-01 2020-06-22	38.27175	38.27175	-121.666792	-121.666792
DOP 20-48-CSS-02 2020-06-22	38.24161	38.24161	-121.683095	-121.683095
DOP 20-48-CSS-03 2020-06-22	38.27128	38.27128	-121.694204	-121.694204
DOP 20-48-RVV-01 2020-06-23	38.159699	38.159699	-121.677581	-121.677581
DOP 20-48-SMM-01 2020-06-23	38.167784	38.167784	-122.067375	-122.067375
DOP 20-48-SMM-03 2020-06-23	38.134355	38.134355	-121.913771	-121.913771
DOP 20-48-SMM-02 2020-06-23	38.169378	38.169378	-122.040526	-122.040526
DOP 20-48-RVV-02 2020-06-23	38.132759	38.132759	-121.696726	-121.696726
DOP 20-48-LSC-01 2020-06-24	38.35575	38.35575	-121.638933	-121.638933
DOP 20-48-USC-01 2020-06-24	38.560614	38.560614	-121.562442	-121.562442
DOP 20-48-LSC-02 2020-06-24	38.322519	38.322519	-121.649901	-121.649901
DOP 24-49-CSS-02 2020-06-29	38.259025	38.259025	-121.741571	-121.741571
DOP 20-49-SMM-01 2020-06-29	38.17805	38.17805	-122.006051	-122.006051
DOP 20-49-GBB-01 2020-06-29	38.100115	38.100115	-122.053902	-122.053902
DOP 20-49-CSS-03 2020-06-29	38.275812	38.275812	-121.695281	-121.695281
