SurveyCode,Year,Survey,SurveyRep,SampleDate,StationNZ,EZStation,DWRStationNo,Core,Region,DWR_Region,Depth,Secchi,Chl_a,Temperature,ECSurfacePreTow,ECBottomPreTow,Volume,LIMNOSINE,LIMNOSPP,LIMNOTET,TotalLimno,OITHDAV,OITHSIM,OITHSPP,OTHCYCAD,ALLCYCADULTS,HARPACT,CYCJUV,LIMNOJUV,OITHJUV,OTHCYCJUV,ALLCYCJUV,COPNAUP,EURYNAUP,OTHCOPNAUP,PDIAPNAUP,SINONAUP,ALLCOPNAUP,ASPLANCH,KERATELA,OTHROT,POLYARTH,SYNCH,SYNCHBIC,TRICHO,ALLROTIFERS,BARNNAUP
19860601,1986,6,1,1986-06-16,NZ032,,NZ032,1,SuiMar,Suisun Marsh,,28,19.40,20.3,3496,3441,0.0014,0,0,0,0,0,0,0,0,0,1471,0,0,0,0,0,48529,0,0,0,0,48529,0,1471,2941,0,10294,70588,0,85294,0
19860601,1986,6,1,1986-06-17,NZ042,,,1,SuiBay,,,42,4.50,19.1,6780,12995,0.0018,0,0,0,0,0,0,0,0,0,562,0,0,0,0,0,52247,0,0,0,0,52247,0,562,0,0,2809,61236,0,64607,1124
19860601,1986,6,1,1986-06-17,NZ044,,,,SuiBay,,,33,5.30,19.5,5152,8400,0.0018,0,0,0,0,0,0,0,0,0,571,0,0,0,0,0,108000,0,0,0,0,108000,0,0,2286,0,4571,51429,0,58286,0
19860601,1986,6,1,1986-06-17,NZ046,,,,SuiBay,,,32,5.20,19.5,3024,6720,0.0017,0,0,0,0,0,0,0,0,0,1724,0,0,0,0,0,96552,0,0,0,0,96552,0,0,0,0,0,12644,0,12644,0
19860601,1986,6,1,1986-06-17,NZ048,,D8,1,SuiBay,Suisun & Grizzly Bays,,22,5.90,19.5,1904,4480,0.0018,0,0,0,0,0,0,0,0,0,1124,0,0,0,0,0,24157,0,0,0,0,24157,0,562,562,0,0,5618,0,6742,0
19860601,1986,6,1,1986-06-17,NZ050,,,,SuiBay,,,23,7.70,19.5,1008,952,0.0018,0,0,0,0,0,0,0,0,0,562,562,0,0,0,562,17978,0,0,0,0,17978,0,0,562,0,0,2247,0,2809,0
19860601,1986,6,1,1986-06-17,NZ052,,,,SuiBay,,,24,8.90,19.5,784,,0.0017,0,0,0,0,0,0,0,0,0,0,575,0,0,0,575,9770,0,0,0,0,9770,0,1724,0,0,1724,2299,0,5747,575
19860601,1986,6,1,1986-06-17,NZ054,,D10,1,SuiBay,Confluence,,21,10.30,19.5,784,,0.0018,0,0,0,0,0,0,0,0,0,568,0,0,0,0,0,5114,0,0,0,0,5114,0,0,568,0,0,0,0,568,0
19860601,1986,6,1,1986-06-17,NZ056,,,,WestDel,,,20,11.10,19.5,784,,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6742,0,0,0,0,6742,0,0,1124,0,0,1124,0,2247,0
19860601,1986,6,1,1986-06-17,NZ058,,,,WestDel,,,20,12.80,19.5,526,,0.0017,0,0,0,0,0,0,0,0,0,575,0,0,0,0,0,2874,0,0,0,0,2874,0,0,575,0,0,0,0,575,0
19860601,1986,6,1,1986-06-17,NZ060,,D4,1,WestDel,Confluence,,19,15.00,20.0,327,,0.0018,0,0,0,0,0,0,0,0,0,0,568,0,0,0,568,12500,0,0,0,0,12500,0,568,0,0,568,568,0,1705,0
19860601,1986,6,1,1986-06-13,NZ062,,,,WestDel,,,36,9.70,19.4,503,,0.0018,0,0,0,0,0,0,0,0,0,568,0,0,0,0,0,0,0,0,0,0,0,0,1136,14773,0,0,0,568,16477,0
19860601,1986,6,1,1986-06-13,NZ064,,D22,1,SacR,Confluence,,31,8.50,19.4,209,,0.0018,0,0,0,0,0,0,0,0,0,562,0,0,0,0,0,562,0,0,0,0,562,0,562,0,0,0,0,0,562,0
19860601,1986,6,1,1986-06-13,NZ066,,,,SacR,,,43,5.50,19.4,170,,0.0018,0,0,0,0,0,0,0,0,0,0,562,0,0,0,562,3371,0,0,0,0,3371,0,0,3933,0,0,0,0,3933,0
19860601,1986,6,1,1986-06-13,NZ068,,NZ068,,SacR,North Delta,,40,6.30,19.9,162,,0.0017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1724,0,0,0,0,1724,0,1149,20115,0,0,0,0,21264,0
19860601,1986,6,1,1986-06-12,NZ072,,,,SJR,,,20,10.70,19.9,616,,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27473,0,0,0,549,28022,0
19860601,1986,6,1,1986-06-12,NZ074,,D12,1,SJR,Confluence,,25,11.20,21.0,346,,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,0,0,0,0,568,0,0,5114,0,0,0,0,5114,0
19860601,1986,6,1,1986-06-12,NZ076,,,,SJR,,,30,14.60,20.5,258,,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9091,0,0,0,0,9091,0,0,3409,0,0,0,0,3409,0
19860601,1986,6,1,1986-06-12,NZ078,,,,SJR,,,33,22.00,20.7,200,,0.0017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6936,0,0,0,0,6936,0,0,2890,0,0,0,0,2890,0
19860601,1986,6,1,1986-06-12,NZ080,,,1,SJR,,,48,19.90,20.3,155,,0.0017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4217,0,0,0,0,4217,0,0,9639,0,0,0,0,9639,0
19860601,1986,6,1,1986-06-12,NZ082,,,,SJR,,,48,21.40,20.6,165,,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10795,0,0,0,0,10795,0,0,2841,0,0,0,0,2841,0
19860601,1986,6,1,1986-06-12,NZ084,,,,SJR,,,47,14.40,20.6,165,,0.0017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6395,0,0,0,0,6395,0,581,2907,0,0,0,0,3488,0
19860601,1986,6,1,1986-06-12,NZ086,,D26,1,SJR,Central Delta,,47,13.00,20.9,154,,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5556,0,0,0,0,5556,0,1111,1111,0,0,0,0,2222,0
19860601,1986,6,1,1986-06-12,NZ088,,,,SJR,,,35,20.10,21.5,198,,0.0018,0,0,0,0,0,0,0,0,0,0,568,0,0,0,568,24432,0,0,0,0,24432,0,0,568,0,568,0,0,1136,0
19860601,1986,6,1,1986-06-12,NZ090,,,,EastDel,,,38,4.60,22.3,254,,0.0017,0,0,0,0,0,0,0,0,0,0,595,0,0,0,595,42262,0,0,0,0,42262,595,36310,3571,0,4167,0,7738,52381,0
19860601,1986,6,1,1986-06-12,NZ092,,P8,1,EastDel,South Delta,,36,12.80,23.0,270,,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4494,0,0,0,0,4494,0,17416,2809,0,562,0,1124,21910,0
19860601,1986,6,1,1986-06-11,NZ098,,,,SoDel,,,54,20.70,22.2,212,,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12222,0,0,0,0,12222,0,0,1111,556,0,0,0,1667,0
19860601,1986,6,1,1986-06-13,NZC03,,C3,,NorDel,,,84,3.70,21.3,140,,0.0018,0,0,0,0,0,0,0,0,0,0,2222,0,0,0,2222,6667,0,0,0,0,6667,556,7222,5556,2222,1111,0,1111,17778,0
19860601,1986,6,1,1986-06-11,NZC09,,C9,,SoDel,,,36,27.40,22.3,214,,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13068,0,0,0,0,13068,0,3409,568,0,0,0,568,4545,0
19860601,1986,6,1,1986-06-12,NZD15,,,,SJR,,,34,23.30,20.5,183,,0.0018,0,0,0,0,0,0,0,0,0,0,568,0,0,0,568,7955,0,0,0,0,7955,0,1705,3409,0,0,0,0,5114,0
19860601,1986,6,1,1986-06-11,NZD19,,D19,,SoDel,,,45,20.00,19.5,174,,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18889,0,0,0,0,18889,0,1111,2222,556,0,0,556,4444,0
19860601,1986,6,1,1986-06-11,NZD28,,D28A,1,SoDel,Central Delta,,38,33.50,22.1,172,,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6593,0,0,0,0,6593,0
19860601,1986,6,1,1986-06-13,NZM03,,,,NorDel,,,33,3.20,21.6,127,,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3333,0,0,0,0,3333,0,3333,556,0,0,0,0,3889,0
19860601,1986,6,1,1986-06-13,NZM07,,,,NEDel,,,55,3.00,19.1,79,,0.0018,0,0,0,0,0,0,0,0,0,0,556,0,0,0,556,7222,0,0,0,0,7222,0,2222,3889,2222,0,0,0,8333,0
19860601,1986,6,1,1986-06-12,NZM10,,MD10A,2,EastDel,Central Delta,,33,47.20,23.6,268,,0.0017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1149,0,0,0,0,1149,0,575,8621,0,0,0,0,9195,0
19860601,1986,6,1,1986-06-16,NZS42,,NZS42,2,SuiMar,Suisun Marsh,,22,31.10,20.0,3274,3274,0.0018,0,0,0,0,0,0,0,0,0,556,0,0,0,0,0,28889,0,0,0,0,28889,0,1667,0,0,36667,196667,0,235000,556
19860602,1986,6,2,1986-06-27,NZ020,,,,SuiBay,,,75,4.80,19.0,12430,15255,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11667,0,0,0,0,11667,0,0,7222,0,3889,5000,0,16111,1667
19860602,1986,6,2,1986-06-27,NZ022,,,,SuiBay,,,60,6.90,18.7,13110,17100,0.0016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41463,0,0,0,0,41463,0,0,15244,0,1829,12195,0,29268,3049
19860602,1986,6,2,1986-06-27,NZ024,,,,SuiBay,,,32,11.40,19.1,11300,14125,0.0017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26471,0,0,0,0,26471,0,0,5882,0,2941,22353,0,31176,0
19860602,1986,6,2,1986-06-27,NZ028,,D7,1,SuiBay,Suisun & Grizzly Bays,,30,7.80,19.1,9040,9040,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48315,0,0,0,0,48315,0,0,1124,0,1685,53933,0,56742,0
19860602,1986,6,2,1986-06-27,NZ032,,NZ032,1,SuiMar,Suisun Marsh,,26,23.30,21.1,6480,6480,0.0018,0,0,0,0,0,0,0,0,0,1136,0,0,0,0,0,18750,0,0,0,0,18750,0,0,568,0,0,20455,0,21023,0
19860602,1986,6,2,1986-06-27,NZ040,,,,SuiBay,,,14,8.50,20.1,4828,4828,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32386,0,0,0,0,32386,0,0,1705,0,568,47159,0,49432,0
19860602,1986,6,2,1986-06-30,NZ042,,,1,SuiBay,,,50,6.10,19.9,7840,12320,0.0018,0,0,0,0,0,0,0,0,0,571,571,0,0,0,571,97143,0,0,0,0,97143,0,571,47429,0,9714,9143,0,66857,0
19860602,1986,6,2,1986-06-30,NZ044,,,,SuiBay,,,34,7.10,20.1,7548,12765,0.0017,0,0,0,0,0,0,0,0,0,1149,0,0,0,0,0,41379,0,0,0,0,41379,0,0,25862,0,5172,6322,0,37356,1149
19860602,1986,6,2,1986-06-30,NZ046,,,,SuiBay,,,39,8.40,20.6,7700,11000,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81667,0,0,0,0,81667,0,556,2778,0,2222,7222,0,12778,556
19860602,1986,6,2,1986-06-30,NZ048,,D8,1,SuiBay,Suisun & Grizzly Bays,,32,8.90,21.3,3888,7560,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82584,0,0,0,0,82584,0,0,1685,0,0,2809,0,4494,0
19860602,1986,6,2,1986-06-30,NZ050,,,,SuiBay,,,30,7.30,21.3,4104,5940,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127841,0,0,0,0,127841,0,0,0,0,0,17045,0,17045,0
19860602,1986,6,2,1986-06-30,NZ052,,,,SuiBay,,,28,9.00,21.3,2592,3888,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79444,0,0,0,0,79444,0,0,556,0,556,10000,0,11111,0
19860602,1986,6,2,1986-06-30,NZ054,,D10,1,SuiBay,Confluence,,28,8.80,21.4,2376,2754,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56742,0,0,0,0,56742,0,1124,562,0,0,26966,0,28652,0
19860602,1986,6,2,1986-06-30,NZ056,,,,WestDel,,,23,,22.4,1802,2279,0.0017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27011,0,0,0,0,27011,0,0,0,0,1149,9195,0,10345,575
19860602,1986,6,2,1986-06-30,NZ058,,,,WestDel,,,25,12.70,22.2,1166,1802,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17045,0,0,0,0,17045,0,0,0,0,0,568,0,568,568
19860602,1986,6,2,1986-06-30,NZ060,,D4,1,WestDel,Confluence,,22,11.50,22.9,735,,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7303,0,0,0,0,7303,0,0,0,0,562,0,0,562,0
19860602,1986,6,2,1986-06-24,NZ062,,,,WestDel,,,31,,21.2,2160,,0.0018,0,0,0,0,0,0,0,0,0,568,0,0,0,0,0,43750,0,0,0,0,43750,0,0,0,0,568,36932,0,37500,0
19860602,1986,6,2,1986-06-24,NZ064,,D22,1,SacR,Confluence,,21,12.80,20.7,1210,,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3889,0,0,0,0,3889,0,0,556,0,0,0,0,556,1111
19860602,1986,6,2,1986-06-24,NZ066,,,,SacR,,,22,20.00,20.4,211,,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5556,0,0,0,0,5556,0,0,556,0,0,0,556,1111,0
19860602,1986,6,2,1986-06-24,NZ068,,NZ068,,SacR,North Delta,,25,29.50,21.2,194,,0.0018,0,562,0,562,0,0,0,0,562,0,0,0,0,0,0,6180,0,0,0,0,6180,0,0,0,0,562,0,0,562,0
19860602,1986,6,2,1986-06-25,NZ072,,,,SJR,,,29,9.70,20.9,1870,,0.0018,0,0,0,0,0,0,0,0,0,562,0,0,0,0,0,56180,0,0,0,0,56180,0,562,1685,0,562,41011,0,43820,0
19860602,1986,6,2,1986-06-25,NZ074,,D12,1,SJR,Confluence,,26,19.70,21.0,1242,,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28090,0,0,0,0,28090,0,0,1685,0,0,24719,0,26404,0
19860602,1986,6,2,1986-06-25,NZ076,,,,SJR,,,20,25.10,20.8,990,,0.0017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49425,0,0,0,0,49425,0,0,575,0,0,12069,0,12644,0
19860602,1986,6,2,1986-06-25,NZ078,,,,SJR,,,24,,21.7,535,,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8427,0,0,0,0,8427,0,0,1685,0,0,1124,0,2809,0
19860602,1986,6,2,1986-06-25,NZ080,,,1,SJR,,,24,55.90,21.7,310,,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7303,0,0,0,0,7303,0,562,1124,0,1124,0,0,2809,0
19860602,1986,6,2,1986-06-25,NZ082,,,,SJR,,,29,60.20,21.5,182,,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5056,0,0,0,0,5056,0,0,1124,0,1685,0,0,2809,0
19860602,1986,6,2,1986-06-25,NZ084,,,,SJR,,,32,51.70,21.5,171,,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4444,0,0,0,0,4444,0,556,1667,0,556,0,0,2778,0
19860602,1986,6,2,1986-06-25,NZ086,,D26,1,SJR,Central Delta,,40,40.80,22.1,164,,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8939,0,0,0,0,8939,0,0,559,0,0,0,0,559,0
19860602,1986,6,2,1986-06-25,NZ088,,,,SJR,,,36,28.50,22.6,189,,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12921,0,0,0,0,12921,0,0,4494,0,0,0,0,4494,0
19860602,1986,6,2,1986-06-25,NZ090,,,,EastDel,,,57,9.70,23.4,270,,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20225,0,0,0,0,20225,0,2247,2809,562,3371,0,0,8989,0
19860602,1986,6,2,1986-06-25,NZ092,,P8,1,EastDel,South Delta,,44,4.40,23.4,343,,0.0018,0,0,0,0,0,0,0,0,0,0,1099,0,0,0,1099,38462,0,0,0,0,38462,0,30220,14835,1099,38462,0,2198,86813,0
19860602,1986,6,2,1986-06-26,NZ098,,,,SoDel,,,40,9.50,23.7,196,,0.0018,0,0,0,0,0,0,0,0,0,0,556,0,0,0,556,26667,0,0,0,0,26667,0,4444,9444,3333,556,0,0,17778,0
19860602,1986,6,2,1986-06-24,NZC03,,C3,,NorDel,,,61,3.90,23.0,130,,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8427,0,0,0,0,8427,0,1685,3933,562,2247,0,1685,10112,0
19860602,1986,6,2,1986-06-26,NZC09,,C9,,SoDel,,,26,11.10,24.5,210,,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25824,0,0,0,0,25824,0,5495,14835,549,1099,0,0,21978,0
19860602,1986,6,2,1986-06-25,NZD15,,,,SJR,,,28,54.80,21.7,321,,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10286,0,0,0,0,10286,0,571,1143,0,1714,0,571,4000,0
19860602,1986,6,2,1986-06-26,NZD19,,D19,,SoDel,,,22,51.10,21.6,160,,0.0019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13514,0,0,0,0,13514,0,541,3784,0,0,0,0,4324,0
19860602,1986,6,2,1986-06-26,NZD28,,D28A,1,SoDel,Central Delta,,26,27.80,22.7,163,,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6180,0,0,0,0,6180,0,1124,5618,0,0,0,0,6742,0
19860602,1986,6,2,1986-06-24,NZM03,,,,NorDel,,,36,2.60,23.0,135,,0.0018,0,0,0,0,0,0,0,0,0,0,1667,0,0,0,1667,9444,0,0,0,0,9444,0,1111,2222,0,0,0,0,3333,0
19860602,1986,6,2,1986-06-24,NZM07,,,,NEDel,,,55,3.90,22.3,117,,0.0018,0,0,0,0,0,0,0,0,0,0,1124,0,0,0,1124,13483,0,0,0,0,13483,0,562,2247,562,562,0,0,3933,0
19860602,1986,6,2,1986-06-25,NZM10,,MD10A,2,EastDel,Central Delta,,43,3.90,24.3,194,,0.0017,0,0,0,0,0,0,0,0,0,0,588,0,0,0,588,45294,0,0,0,0,45294,0,3529,11176,588,588,0,0,15882,0
19860602,1986,6,2,1986-06-27,NZS42,,NZS42,2,SuiMar,Suisun Marsh,,19,29.10,20.4,4218,4107,0.0018,0,0,0,0,0,0,0,0,0,1705,0,0,0,0,0,17614,0,0,0,0,17614,0,0,0,0,568,35227,0,35795,1136
19860701,1986,7,1,1986-07-14,NZ020,,,,SuiBay,,,96,4.10,19.6,11760,13440,0.0018,0,0,0,0,0,0,0,0,0,556,0,0,0,0,0,23889,0,0,0,0,23889,0,0,23333,0,556,0,0,23889,3333
19860701,1986,7,1,1986-07-14,NZ022,,,,SuiBay,,,65,8.10,19.6,11200,13440,0.0017,0,0,0,0,0,0,0,0,0,606,0,0,0,0,0,30909,0,0,0,0,30909,0,0,69697,0,1818,6061,0,77576,6061
19860701,1986,7,1,1986-07-14,NZ024,,,,SuiBay,,,30,19.20,20.0,10080,12320,0.0018,0,0,0,0,0,0,0,0,0,9239,1087,0,0,0,1087,64674,0,0,0,0,64674,0,0,72826,0,2717,23913,0,99457,3261
19860701,1986,7,1,1986-07-14,NZ028,,D7,1,SuiBay,Suisun & Grizzly Bays,,17,18.10,20.6,7700,8800,0.0018,0,0,0,0,0,0,0,0,0,1657,0,0,0,0,0,49724,0,0,0,0,49724,0,0,17127,0,4420,39779,0,61326,1105
19860701,1986,7,1,1986-07-14,NZ032,,NZ032,1,SuiMar,Suisun Marsh,,36,22.90,22.6,6300,6615,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15730,0,0,0,0,15730,0,562,1124,0,30899,6180,0,38764,2247
19860701,1986,7,1,1986-07-14,NZ040,,,,SuiBay,,,19,11.70,21.4,5292,5346,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37288,0,0,0,0,37288,0,565,2825,0,30508,16384,0,50282,5650
19860701,1986,7,1,1986-07-15,NZ042,,,1,SuiBay,,,98,5.60,19.9,11200,14000,0.0018,0,1136,0,1136,0,0,0,0,1136,1136,2841,0,0,0,2841,36932,0,0,0,0,36932,0,0,73295,0,1136,1136,0,75568,2841
19860701,1986,7,1,1986-07-15,NZ044,,,,SuiBay,,,58,9.10,20.3,9990,14430,0.0018,0,0,0,0,0,0,0,0,0,568,1705,0,0,0,1705,25568,0,0,0,0,25568,0,0,110795,0,3409,12500,0,126705,2841
19860701,1986,7,1,1986-07-15,NZ046,,,,SuiBay,,,58,8.90,20.6,9900,11550,0.0018,0,568,0,568,0,0,0,0,568,1136,568,0,0,0,568,73864,0,0,0,0,73864,0,0,61932,0,14205,25568,0,101705,3977
19860701,1986,7,1,1986-07-15,NZ048,,D8,1,SuiBay,Suisun & Grizzly Bays,,39,8.60,20.8,6600,7700,0.0018,0,0,0,0,0,0,0,0,0,1130,0,0,0,0,0,62147,0,0,0,0,62147,0,0,18079,0,3390,21469,0,42938,4520
19860701,1986,7,1,1986-07-15,NZ050,,,,SuiBay,,,36,7.20,21.1,6480,7020,0.0018,0,0,0,0,0,0,0,0,0,568,0,0,0,0,0,53977,0,0,0,0,53977,0,0,1136,0,5682,9091,0,15909,2273
19860701,1986,7,1,1986-07-15,NZ052,,,,SuiBay,,,32,7.60,21.1,4860,5940,0.0018,0,0,0,0,0,0,0,0,0,1124,0,0,0,0,0,52247,0,0,0,0,52247,0,0,0,0,8427,7865,562,16854,0
19860701,1986,7,1,1986-07-15,NZ054,,D10,1,SuiBay,Confluence,,34,7.10,21.1,4752,4860,0.0018,0,0,0,0,0,0,0,0,0,568,568,0,0,0,568,56250,0,0,0,0,56250,0,568,0,0,5114,8523,0,14205,0
19860701,1986,7,1,1986-07-15,NZ056,,,,WestDel,,,32,7.20,21.3,3780,4320,0.0018,0,0,0,0,0,0,0,0,0,568,0,0,0,0,0,16477,0,0,0,0,16477,0,0,1136,568,2841,3977,0,8523,568
19860701,1986,7,1,1986-07-15,NZ058,,,,WestDel,,,32,6.40,21.6,3210,3638,0.0018,0,0,0,0,0,0,0,0,0,568,0,0,0,0,0,22727,0,0,0,0,22727,0,0,1705,568,568,3409,0,6250,0
19860701,1986,7,1,1986-07-15,NZ060,,D4,1,WestDel,Confluence,,28,5.50,21.7,1926,2033,0.0018,0,0,0,0,0,0,0,0,0,1111,1111,0,0,0,1111,20556,0,0,0,0,20556,0,0,0,0,2222,5000,0,7222,0
19860701,1986,7,1,1986-07-11,NZ062,,,,WestDel,,,24,5.20,21.3,1566,,0.0018,0,0,0,0,0,0,0,0,0,1124,562,0,0,0,562,12360,0,0,0,0,12360,0,0,562,0,1685,2247,0,4494,1124
19860701,1986,7,1,1986-07-11,NZ064,,D22,1,SacR,Confluence,,23,3.70,21.4,648,,0.0018,0,0,0,0,0,0,0,0,0,556,556,0,0,0,556,6667,0,0,0,0,6667,0,0,556,0,0,556,0,1111,556
19860701,1986,7,1,1986-07-11,NZ066,,,,SacR,,,30,2.20,21.2,162,,0.0018,0,0,0,0,0,0,0,0,0,0,562,0,0,0,562,3371,0,0,0,0,3371,0,562,0,0,0,0,0,562,562
19860701,1986,7,1,1986-07-11,NZ068,,NZ068,,SacR,North Delta,,32,1.90,21.3,140,,0.0018,0,0,0,0,0,0,0,0,0,0,568,0,0,0,568,1705,0,0,0,0,1705,0,0,0,0,0,0,0,0,0
19860701,1986,7,1,1986-07-10,NZ072,,,,SJR,,,26,4.30,21.0,1836,,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8242,0,0,0,0,8242,0,0,3846,0,549,2747,0,7143,0
19860701,1986,7,1,1986-07-10,NZ074,,D12,1,SJR,Confluence,,26,4.40,21.4,1404,,0.0017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3448,0,0,0,0,3448,0,1149,575,0,0,1724,0,3448,0
19860701,1986,7,1,1986-07-10,NZ076,,,,SJR,,,25,4.30,21.5,1070,,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1705,0,0,0,0,1705,0,0,0,0,0,1136,0,1136,0
19860701,1986,7,1,1986-07-10,NZ078,,,,SJR,,,27,5.20,22.0,636,,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2857,0,0,0,0,2857,0,0,1143,0,571,1143,0,2857,0
19860701,1986,7,1,1986-07-10,NZ080,,,1,SJR,,,36,4.10,21.8,227,,0.0017,0,588,0,588,0,0,0,0,588,0,588,0,0,0,588,4118,0,0,0,0,4118,0,0,588,0,0,0,0,588,0
19860701,1986,7,1,1986-07-10,NZ082,,,,SJR,,,33,5.50,22.2,223,,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6667,0,0,0,0,6667,0,0,2222,0,0,0,0,2222,0
19860701,1986,7,1,1986-07-10,NZ084,,,,SJR,,,31,5.70,22.4,170,,0.0017,0,1176,0,1176,0,0,0,0,1176,0,588,0,0,0,588,8824,0,0,0,0,8824,0,0,0,0,1176,0,0,1176,0
19860701,1986,7,1,1986-07-10,NZ086,,D26,1,SJR,Central Delta,,47,,22.4,143,,0.0018,0,0,0,0,0,0,0,0,0,0,1136,0,0,0,1136,15341,0,0,0,0,15341,0,0,0,568,0,0,0,568,0
19860701,1986,7,1,1986-07-10,NZ088,,,,SJR,,,43,8.40,23.3,156,,0.0018,0,0,0,0,0,0,0,0,0,0,1124,0,0,0,1124,15730,0,0,0,0,15730,0,0,1124,0,0,0,0,1124,0
19860701,1986,7,1,1986-07-10,NZ090,,,,EastDel,,,47,4.90,24.5,370,,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24719,0,0,0,0,24719,0,1124,2809,562,0,0,0,4494,0
19860701,1986,7,1,1986-07-10,NZ092,,P8,1,EastDel,South Delta,,41,4.00,24.5,440,,0.0018,0,0,0,0,0,0,0,0,0,0,2273,0,0,0,2273,36932,0,0,0,0,36932,568,9659,5114,4545,568,0,1705,22159,0
19860701,1986,7,1,1986-07-08,NZ098,,,,SoDel,,,35,2.30,23.4,218,,0.0018,0,0,0,0,0,0,0,0,0,0,3889,0,0,0,3889,32778,0,0,0,0,32778,0,21667,2778,2778,1667,0,1667,30556,0
19860701,1986,7,1,1986-07-11,NZC03,,C3,,NorDel,,,76,1.70,21.5,107,,0.0018,0,0,0,0,0,0,0,0,0,568,1136,0,0,0,1136,1705,0,0,0,0,1705,0,568,1136,1705,0,0,0,3409,0
19860701,1986,7,1,1986-07-08,NZC09,,C9,,SoDel,,,28,3.10,24.6,190,,0.0018,0,1648,0,1648,0,0,0,0,1648,0,1099,0,0,0,1099,32967,0,0,0,0,32967,0,9890,2747,5495,1648,0,0,19780,0
19860701,1986,7,1,1986-07-10,NZD15,,,,SJR,,,31,5.60,22.2,488,,0.0017,0,0,0,0,0,0,0,0,0,0,581,0,0,0,581,4651,0,0,0,0,4651,0,0,2907,0,0,581,0,3488,0
19860701,1986,7,1,1986-07-08,NZD19,,D19,,SoDel,,,29,5.80,22.0,207,,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8242,0,0,0,0,8242,0,0,8791,0,0,0,0,8791,0
